,exam_score
72521,100
27347,99
38440,96
76073,88
8372,93
44714,81
46270,96
28074,100
46630,74
49529,86
29102,86
12827,97
36595,78
17579,76
32038,100
60290,97
34556,90
20827,84
21175,91
29415,59
36572,100
10743,100
74512,71
33513,68
6633,96
5524,100
58746,100
50962,99
65051,96
54915,97
79154,98
56657,69
46102,100
19616,87
37477,78
46072,63
7134,97
77240,85
63329,100
76042,76
7574,100
40864,60
7014,71
71868,100
7422,99
12941,100
65688,76
64271,100
5609,63
31670,100
29304,82
72704,100
26223,95
34197,91
37422,100
38140,100
25533,64
53528,92
51208,100
22560,83
47472,61
3241,95
68733,100
40226,100
19648,90
62091,59
63677,100
43656,91
47889,69
24085,86
24613,89
64452,97
14774,100
68277,100
66204,81
23995,100
32423,70
42172,94
72990,91
36869,100
67802,100
62782,100
55731,61
58521,82
20388,100
61414,91
20836,92
62806,88
78534,91
76002,100
53568,97
36175,100
40920,65
62982,86
51998,68
28187,78
28401,94
50460,95
37279,51
69894,100
29991,98
29047,99
23017,86
21305,98
2447,95
13720,63
37248,65
12344,73
56025,99
56182,94
12024,87
61161,98
48036,94
44086,66
39533,85
5257,70
56251,84
62550,100
59338,79
10682,75
50172,92
34186,100
72942,68
23810,73
37165,81
35063,100
3295,100
3502,100
29216,67
15768,91
76964,95
12688,97
68227,87
37928,96
57342,92
31304,98
61884,87
31570,99
39523,100
64686,74
16956,90
59863,84
31180,96
75724,84
65040,72
14224,91
13997,84
2323,65
42476,97
40484,100
14653,99
63305,97
52605,93
76591,90
74375,70
42065,85
55683,98
49793,87
25811,100
4012,100
7581,87
75811,100
25677,80
62365,100
72026,64
9663,95
38235,100
43408,91
28782,98
58192,100
21078,91
11123,80
74534,84
44989,89
10110,82
33432,94
74558,100
20319,87
75899,90
19833,77
24612,96
20102,100
54115,100
64506,100
10412,81
15788,93
70124,89
16808,57
7132,96
78228,90
8587,93
23126,100
20732,95
15782,86
63012,92
32861,99
56417,99
6593,79
5786,95
24797,74
52050,100
26668,99
41026,100
54580,100
77932,96
43625,77
29849,79
19639,92
19522,99
52022,72
53130,100
10650,94
63647,100
13146,99
31523,100
24030,99
26516,100
44042,92
23234,100
11358,59
18618,88
62651,81
45619,72
60601,100
57996,100
30192,87
63969,72
13597,100
60446,82
59816,82
65052,96
9336,80
33481,100
35674,71
22800,95
49081,55
53948,97
60702,81
78137,100
120,63
70762,81
39956,86
15383,100
47810,100
65071,84
70361,79
64823,97
54171,93
10479,97
58814,98
61852,100
8089,86
45014,86
55397,83
27579,98
36416,79
13174,100
76461,83
27653,95
25090,100
19471,100
71648,83
46906,57
72154,100
15618,100
79192,78
64126,74
66611,68
18045,100
5545,94
37217,95
23598,94
50992,79
74572,89
51959,100
24969,100
46511,100
36699,85
29730,61
74378,94
64655,82
485,100
16603,80
6797,91
54845,60
64864,86
64889,100
19607,100
11472,71
51625,100
67932,100
60998,97
65070,90
64367,96
66377,87
3775,63
30820,100
32851,100
38900,88
36490,99
35270,75
26166,47
14712,95
16153,92
48256,98
18853,77
60183,91
50096,94
24115,95
41824,98
77342,74
73545,80
29694,86
31418,98
43856,62
7046,80
5049,100
3332,71
36457,97
64902,98
22641,85
30237,100
33528,89
23182,96
78003,91
7785,100
17675,99
41004,100
50726,100
941,100
20003,100
4523,100
69856,86
43057,77
78201,88
47015,85
7609,78
51365,91
17292,86
34665,95
31114,100
49508,100
26361,61
44779,79
18104,86
39436,96
44505,100
70011,89
2870,75
54637,77
8328,90
66046,100
57937,100
31432,95
2022,89
59332,91
66847,99
51022,94
69750,87
15175,100
17126,99
74466,89
887,95
76016,79
56546,85
2215,97
38077,95
75285,86
11212,77
38578,67
44139,100
992,72
36888,70
79710,99
38105,96
64711,88
69996,95
15237,98
77493,100
79112,69
79160,100
74251,100
26594,100
16190,72
21767,68
78842,100
69958,81
5621,94
30509,100
63727,83
53744,93
36913,100
71298,93
62288,100
57583,93
35516,93
4112,90
74138,100
73542,83
57510,67
54316,96
8261,100
65336,90
59763,74
63435,95
40462,83
48576,86
70774,94
65854,99
78392,77
7766,73
57773,80
65301,83
77016,91
79000,99
61104,100
52318,91
958,88
24786,60
44621,96
78872,85
5971,80
39036,58
65076,77
34814,100
44,100
13171,96
63364,88
21342,94
23685,69
63781,100
77780,89
51809,100
71575,97
10667,100
38942,97
10585,96
70512,100
54761,92
62390,93
63296,100
14194,97
46838,99
42940,77
15275,55
44515,75
73728,63
43093,91
11225,97
9302,71
40064,100
41288,96
9114,78
2847,100
11794,85
984,88
76999,81
9618,87
12118,96
50294,99
16927,97
39149,100
76866,98
15023,86
43377,100
61806,100
1616,100
28457,92
71382,80
69919,100
23136,80
28501,78
39317,94
7455,94
47622,82
78907,66
46429,93
75745,83
10823,89
30772,83
27117,96
4977,92
53172,100
69097,98
45152,93
39634,97
24972,95
38382,77
6675,90
10361,93
50453,100
25257,100
38082,95
13565,97
9033,59
21401,89
16363,89
73805,100
40133,94
66905,100
52867,100
74389,77
10599,100
61872,87
49204,100
10561,79
33211,100
49383,90
39750,72
60455,97
25226,100
69417,98
18700,70
47218,97
49822,76
5550,85
27073,94
71469,98
56218,100
57964,89
55369,100
24107,94
71847,84
38503,100
61484,74
65299,91
60003,86
19238,69
12819,85
6951,72
4077,93
38874,93
76341,100
66648,83
2690,99
54850,98
50786,98
73813,100
22027,100
72796,69
32302,81
21982,100
33339,97
58964,98
29466,92
7345,100
17661,98
4274,80
30334,98
18238,93
22306,100
42348,100
11985,93
51835,84
6118,100
29022,86
50968,100
26886,86
74721,99
31336,82
44564,87
35869,67
52797,90
29056,100
67693,100
10185,62
58768,84
46677,97
47150,99
44264,100
59791,77
34299,100
76423,98
51612,74
1175,100
11879,89
23222,96
10335,86
25725,94
61551,65
35025,100
70105,100
73488,96
27734,88
8919,86
77429,82
48178,100
68223,86
2869,63
4883,97
20723,100
44996,95
45347,100
65361,72
32022,61
26299,99
28306,100
79013,100
79634,75
49817,100
66653,100
46393,81
52381,95
4843,50
70572,100
29614,96
79747,100
77199,100
45225,95
53945,64
27864,88
7715,100
59786,98
59685,83
37485,96
46769,95
20577,95
24371,94
59217,95
24995,93
46770,98
72183,83
338,77
28118,76
47480,90
43560,87
28815,99
40278,60
1384,98
68676,69
55301,100
30394,74
45603,87
38027,96
75580,100
71206,98
59432,99
24573,100
23183,98
65154,91
40244,76
44242,56
47940,100
3818,78
73626,93
64701,95
15573,96
12451,95
49928,78
71605,75
65391,84
42262,88
15695,94
57911,100
74848,90
33775,100
67477,70
67058,78
27364,100
16863,99
9210,88
31135,100
45226,87
10897,80
43945,69
2426,98
79798,99
33674,94
7595,96
77045,73
77156,96
1259,78
27149,92
22723,100
45984,83
46954,96
37052,65
65289,87
73909,94
37826,100
57293,91
71431,97
61360,100
38410,92
78550,55
31377,86
38322,90
45627,91
31838,100
78802,89
38072,94
24922,89
130,93
36589,97
48580,86
37187,64
60573,78
20826,94
40328,90
39159,98
74056,100
64609,100
34183,83
2420,100
64298,72
10165,71
42398,92
74802,92
16313,86
12076,100
22610,100
70864,95
5835,91
69220,76
46791,86
51750,100
15829,98
40475,97
41089,92
64140,93
22453,83
15238,64
31447,85
75101,79
44832,95
9556,70
19110,95
19118,100
59872,100
4567,87
62078,84
75592,76
64633,82
11391,99
5942,99
34060,100
59297,65
27318,78
53028,92
53333,71
45340,96
11799,88
35451,71
52409,100
8643,91
70991,100
10913,93
35610,100
78937,100
38866,69
8856,82
62197,83
14412,85
42074,95
18001,100
48151,74
19221,97
11843,81
49543,94
52628,100
64643,80
24535,96
412,85
23594,99
42241,100
61113,71
39578,58
31509,100
11699,96
77611,95
30133,100
50271,100
4294,93
4611,97
7602,76
42682,89
2317,65
51293,97
55985,78
56778,91
67066,100
34884,100
11827,100
61223,96
12005,100
16799,100
53023,79
48651,100
20011,89
20318,81
22761,100
65254,100
40630,87
26521,96
3676,62
45261,85
72491,85
56610,100
8001,88
40308,100
30508,82
19856,91
22839,100
61991,74
42738,95
42870,100
23093,96
75291,100
36015,75
14931,88
32881,100
26048,95
23826,100
52322,89
70316,99
23254,85
35381,82
30669,99
75368,86
67898,87
46564,83
13214,100
68518,77
77537,70
64813,100
10768,99
53256,99
286,100
20080,78
63351,93
69908,90
47252,100
46621,99
59213,100
1406,77
14898,80
64002,98
16951,100
10296,71
60979,93
752,75
72777,83
30634,100
51579,71
117,100
75774,88
16006,97
29582,97
7958,87
62043,85
69725,87
31300,97
5333,91
70843,76
45537,84
58312,100
69615,57
70133,96
4295,99
4496,69
76903,89
36126,83
4315,73
50643,87
67501,96
78528,77
35531,84
23996,100
59125,100
6895,93
72736,100
22979,100
57035,100
71784,97
5773,87
9593,94
7032,85
52483,99
50031,100
24136,81
8244,67
62620,100
23962,83
8975,76
79993,60
19520,93
47121,81
50754,75
35145,70
75995,97
4892,100
14004,82
11580,59
57195,100
7735,100
31753,67
31911,82
70334,97
18666,97
33243,100
58922,75
24618,100
21,82
21118,92
61954,71
58910,96
1847,93
64066,88
13923,100
75339,97
10113,86
5745,100
4464,76
6193,91
33800,84
71746,100
37030,96
5580,91
45982,100
37491,87
40943,75
24587,100
40131,82
14773,79
47013,97
7878,85
64369,72
4545,90
122,86
8678,75
6644,100
41071,93
38876,62
55938,100
34998,96
27105,77
12258,93
51910,98
62450,96
47807,58
21828,97
34309,84
66323,100
75766,100
7724,88
14144,100
32512,95
12053,100
19743,92
13715,79
36035,83
56044,80
70222,98
51071,60
69843,100
11366,94
49278,100
64604,100
7856,96
58287,82
69549,94
23746,81
768,99
4542,75
42792,97
36645,100
48394,64
43811,93
59695,99
49912,87
60230,98
46411,100
36590,70
5310,77
64849,98
15747,62
59977,91
18970,100
30398,96
54978,100
67613,99
5669,92
61552,79
52618,97
37381,85
31630,77
56882,68
3445,94
25475,91
33202,59
60179,95
55579,100
9879,100
40726,88
11637,100
31518,92
34775,100
60564,93
1261,92
53627,96
6564,81
24692,91
78102,76
67718,90
42830,90
1312,84
54565,65
35824,85
76742,100
52331,83
51408,91
20616,94
66962,89
53540,93
57089,100
40022,97
79569,100
44446,71
64770,100
6954,96
399,77
50030,67
34422,94
32118,100
67508,87
43691,89
24081,92
42351,97
27595,75
5276,93
62994,98
67155,100
79266,99
79410,96
79342,77
44336,94
40065,67
40452,100
21005,100
63124,90
35435,92
59365,95
36612,96
61449,100
29211,94
20298,100
59138,85
52946,93
3801,83
32218,100
48339,78
848,83
31513,100
56478,100
45580,85
34673,79
75736,100
30905,96
71058,100
2659,65
76160,100
57883,80
74199,100
42210,94
25558,97
54287,98
2924,54
13025,99
10557,86
1575,100
28235,100
50254,86
34648,100
77700,87
28465,100
19453,56
24489,83
29537,96
61426,93
18150,97
42858,89
40236,85
68261,62
47657,87
60382,97
13294,100
77123,62
58982,83
49749,100
56800,93
21631,94
6553,100
11226,85
37997,100
15163,100
39589,81
2680,93
13456,100
49597,68
76420,88
53539,72
39121,92
42427,98
66329,100
13056,94
66113,99
18580,99
32898,91
39861,96
40646,73
37675,87
73562,94
45754,51
8693,100
39906,100
10957,89
74929,96
38019,100
79502,100
51964,95
51936,95
75895,72
30429,100
62955,99
59732,99
8515,93
216,100
1686,95
76323,100
73394,100
66054,98
18013,83
37524,93
8715,86
53107,100
28622,69
8498,100
26339,100
72653,59
77087,97
9204,76
68074,94
12379,95
60571,100
23952,91
20485,67
20154,77
18583,88
12762,98
36170,97
56,79
20923,100
53767,77
22972,66
64429,92
32315,87
47056,97
12805,96
39599,100
65987,88
5386,88
4526,99
34982,89
68203,85
64668,71
34651,100
51747,96
54686,100
73999,94
52249,63
21521,100
68410,100
11020,100
38066,100
20839,97
45143,93
76361,90
49346,78
21698,96
71115,94
72346,65
25585,95
2361,98
5557,100
41350,75
19427,97
57699,100
49096,99
58217,100
11975,100
2193,84
58967,73
78582,100
61622,96
78798,97
31269,70
23903,100
37,100
53390,84
19592,89
53646,100
40534,89
52795,91
17000,89
41625,74
2855,88
10695,100
3417,61
74446,89
13462,96
16700,100
79051,73
10590,69
22204,83
3400,100
23144,100
16413,98
27086,84
11917,68
24594,80
16652,100
33310,100
61300,97
37419,71
46783,67
68663,81
76040,66
78382,100
68336,85
45448,92
38532,100
5285,67
59912,100
59136,100
43159,100
35212,100
4392,80
13844,100
45315,74
68228,97
23352,70
42706,100
37333,74
71915,100
3832,96
24228,64
45520,64
68647,72
24962,88
16915,61
8470,97
20706,100
32100,86
33811,76
8874,97
63702,89
6743,64
66184,100
55916,95
23212,100
47178,79
17694,100
39414,82
754,86
3608,95
69189,79
23446,89
31321,83
65210,100
19027,98
57210,98
76360,83
41031,62
34196,95
12952,93
16362,100
53565,91
28954,99
26342,100
23630,60
77896,68
9942,64
50207,95
39740,82
3230,100
58806,94
30028,82
47861,90
12895,88
67447,100
50519,87
5375,77
21917,77
73169,67
35314,80
51026,83
29145,100
68297,84
4076,79
29214,99
59579,81
57242,87
39713,85
34672,99
51016,82
39628,66
74283,100
70742,87
18312,71
68185,82
46894,100
75017,95
42815,100
57665,70
2527,77
42207,100
71228,100
40402,52
1687,83
21265,85
59387,96
32890,94
23160,85
42544,85
15540,85
41788,91
10991,92
52598,100
10813,76
22096,86
42110,87
50790,85
5210,100
15368,100
28168,96
53758,50
62586,100
32213,63
41231,72
36004,96
49111,90
56040,92
37254,96
77055,84
79169,86
90,94
60553,96
31028,90
19969,94
70988,76
21502,95
62653,96
54402,86
8408,100
78962,76
32364,100
74551,93
54520,77
53375,100
8141,100
60297,97
22617,100
67597,96
15204,100
37456,84
13547,76
13381,100
74486,100
11946,98
75878,97
26399,88
47059,82
43565,89
6692,93
50774,91
56506,92
55529,99
64184,98
1655,98
46537,100
45198,100
7211,80
35383,81
69863,69
60245,100
51272,80
76886,76
55677,62
35522,96
73007,78
39597,100
5636,90
33393,85
61602,90
79945,83
44650,98
48862,71
69006,72
884,90
76646,100
34042,94
72029,100
15208,84
20531,98
56727,82
19581,93
75092,90
11590,68
71481,97
69669,98
29232,89
71477,83
31730,100
13894,59
56386,86
47248,88
27256,100
56936,100
60467,69
47792,86
11473,100
9543,80
74760,81
43523,70
23025,73
58032,100
26362,100
54267,96
64202,89
49960,100
33506,65
58942,76
19192,100
22163,100
2158,99
3858,87
16258,97
79534,100
24310,100
47410,100
44326,58
39300,79
46966,100
65053,80
63918,61
22840,77
12450,73
61411,100
35113,100
38548,94
72721,100
30329,97
19883,98
48747,69
1612,100
79259,84
24293,94
39397,98
67456,90
23490,84
37182,76
19047,85
42202,98
29714,100
18275,100
23544,74
726,97
36131,63
41391,100
55451,93
79482,100
13610,96
2174,95
57372,94
59166,99
12221,87
55504,74
49528,90
46923,90
49641,100
57407,99
19005,99
17484,92
70524,100
8824,100
74214,100
69103,87
75158,100
12632,96
68173,100
69352,100
29055,95
65178,77
49809,74
5830,97
565,99
12313,92
49157,96
48521,84
67404,75
72390,72
18694,95
74241,98
40052,83
31077,94
63070,74
51757,100
6754,100
73174,77
48611,92
34074,97
69930,78
515,87
71923,98
29385,85
30889,96
7335,94
17688,100
49773,100
47386,83
40555,98
22046,100
60784,82
37842,100
72429,97
43823,100
53020,77
22962,89
42540,97
61842,88
46601,73
63723,75
50208,96
43963,100
72299,92
9077,86
10978,71
40136,64
67979,90
73094,80
28423,100
59769,100
42107,60
20780,94
11771,100
19412,74
28914,71
75658,99
39303,100
31128,72
71636,80
65277,92
16607,77
16134,83
37802,100
7776,83
60504,100
65196,71
55899,85
37125,99
46722,92
32904,76
40537,100
37600,99
15056,97
9528,83
71091,96
60360,84
33708,97
29898,95
16865,100
48068,85
51985,97
68717,100
52865,66
12006,77
56779,100
64409,92
44734,99
10266,97
45769,98
51714,100
40698,94
46206,93
63621,86
45484,80
31008,91
40581,100
15968,93
68564,95
60410,97
18751,83
39454,96
71736,100
63611,81
50713,66
36030,84
4340,80
63767,100
46856,74
32497,99
14251,92
65117,86
21160,100
68496,100
18059,96
15087,76
66656,94
56857,100
74053,98
8852,75
23516,96
51648,67
18483,86
42147,97
45464,81
63884,85
24005,65
30690,95
4487,100
1862,80
23732,75
47366,94
74256,92
54743,100
25940,100
27608,100
73318,98
21246,100
49499,88
43132,100
1264,100
68757,98
69375,100
71850,100
68071,97
79694,100
23096,100
79352,100
70778,69
61009,100
74659,96
65232,94
50469,100
63424,75
53525,75
24372,99
58956,100
9972,95
61359,100
3948,81
61034,97
44960,93
71063,76
70954,100
50692,94
41102,97
33874,50
75791,94
76026,86
17578,100
11103,83
46561,98
22770,83
61007,97
37816,96
62096,86
2226,100
683,86
79597,98
49331,81
59273,98
74968,80
25403,100
63419,84
65430,92
67409,75
39054,69
27643,49
26434,97
25474,82
70707,90
35692,97
57924,73
66605,86
6855,100
72737,84
35992,100
42016,67
42946,96
45567,97
67586,100
52688,100
13371,100
33923,93
19154,89
54013,100
53394,92
64068,98
38614,100
69454,68
63904,100
34657,57
69583,96
20605,98
23192,86
56974,98
54664,84
33856,90
3291,100
76933,94
65782,78
10814,92
502,100
68902,92
10607,100
17871,68
76763,88
18224,96
35042,96
75109,89
59396,100
79952,100
46771,71
53372,100
9075,64
34043,100
33683,100
30092,99
4078,100
24495,99
73332,85
54948,100
50333,76
41137,86
60806,85
22939,71
12720,89
26797,70
2916,87
50326,94
2144,98
50302,100
55765,74
17731,88
46190,75
71889,69
16784,89
59021,92
40123,75
64378,99
69753,100
67541,81
34218,79
65246,79
144,100
46977,87
10841,100
64750,100
19327,100
1006,98
47219,44
2536,76
67448,86
13149,64
72931,73
15311,100
8031,100
64025,100
43997,100
31131,100
25978,94
46567,95
22695,92
62235,71
3537,100
8256,100
12105,100
23009,100
10722,94
54216,98
46204,100
21482,69
51547,100
45977,84
61491,100
59584,86
2546,100
17699,84
55129,100
21228,77
25806,98
77104,100
16567,100
49328,80
22039,85
53991,88
26722,72
1753,79
60248,92
22655,93
48279,99
52864,89
60125,94
46287,83
35656,100
56687,98
71435,92
63319,87
76468,100
60142,100
63667,85
46300,97
26062,81
65377,55
56975,84
61608,95
45653,90
32849,98
13409,79
26112,71
74170,94
63195,100
50461,95
9592,89
37910,74
24162,75
20787,96
13323,100
19139,58
52665,100
51060,85
57304,100
75622,78
14976,100
35603,76
11191,97
11832,94
42282,74
40923,66
17420,68
69181,100
12449,93
5033,89
38946,99
78244,95
12262,90
44247,88
65381,100
72224,100
42801,80
35162,77
23179,100
17544,99
30357,91
6313,96
1797,90
35468,100
38954,88
28236,100
21965,87
2075,89
5058,87
46066,96
28936,92
38977,95
39976,74
66759,90
5087,92
64712,85
14395,100
5022,57
24769,62
68838,90
63869,98
55334,89
593,90
21910,71
45384,81
71946,91
30585,94
553,86
41657,100
66967,100
37711,93
20508,92
51449,98
70894,77
26369,76
32037,76
5624,85
44547,98
52276,97
1816,93
21983,66
72663,60
70594,82
77732,94
184,65
63000,72
17078,85
8981,89
10400,95
56505,71
63921,97
65692,99
363,98
55798,70
1420,78
30764,95
43591,97
68750,100
44525,86
21017,100
22254,97
68557,86
37960,100
17888,93
72972,97
4489,100
34637,52
54924,76
10752,100
15771,95
78170,67
54696,88
21705,94
77752,100
9906,100
49250,81
34517,81
61415,69
36841,100
12363,97
23835,83
50353,100
24406,97
61040,95
12654,100
37096,75
31046,81
28336,86
26186,100
65606,95
1950,70
24291,65
13126,96
61024,78
71488,100
33837,99
62967,74
70012,99
37483,99
61384,100
21243,77
59595,91
51944,98
16212,86
77658,100
36594,100
13421,100
12853,100
46246,84
31467,78
66202,95
45575,61
8537,97
930,68
32769,100
45710,97
24149,77
37277,100
57102,92
71902,99
568,100
79518,97
76585,92
13819,91
8030,85
10168,63
20704,100
24557,95
62376,65
70412,99
46714,82
78577,93
27179,100
617,82
42052,94
3451,69
61062,100
3617,100
29769,82
22121,89
75571,84
43250,100
21510,100
63955,96
2280,100
57249,99
69045,81
59190,100
66914,72
13144,78
53844,100
59251,100
32575,77
7086,97
8206,85
78988,97
9796,99
3111,61
41741,85
52470,94
50324,100
8475,99
48812,75
24281,71
65331,100
49837,48
58014,100
20406,100
17136,93
49423,100
33622,80
27736,66
23830,99
18691,88
23929,93
54501,89
68790,98
49552,83
61218,100
52146,90
1940,93
311,95
14526,58
33370,98
5452,94
27840,86
7588,83
36139,62
60156,91
8620,95
79807,99
41121,97
67406,99
21996,68
30153,82
2814,100
73460,100
74538,100
37200,100
4385,88
13172,100
51289,94
42509,88
66287,95
63970,94
59843,71
69458,64
40863,74
35346,77
55205,95
20581,81
33386,71
23800,100
7469,76
61694,77
31012,95
27331,98
59729,75
44757,100
55771,86
24496,99
21319,87
5790,98
28715,59
79135,99
57439,80
9261,88
60827,94
59696,100
39511,100
63658,96
78469,76
492,78
78927,88
41866,86
21855,64
9388,93
30759,86
26431,97
35727,98
14601,100
32334,82
41610,85
29194,74
1973,100
3389,100
29531,92
65159,100
46459,96
25132,99
41753,89
46603,88
30753,100
7782,86
34447,90
52234,95
8110,98
47874,93
45833,100
54738,74
36421,100
16659,96
52379,100
2220,64
21314,100
68609,100
46338,100
23137,92
13680,99
42379,73
77563,95
67026,86
53555,98
28139,78
21073,91
